FIPS,State,County,Week,Date,Retail,Grocery,Parks,Transit,Work,Residential
20,Kansas,The Whole State,3,3/16/2020,-7,21,-6,-3,-18,7
20,Kansas,The Whole State,3,3/17/2020,-13,22,26,-3,-24,9
20,Kansas,The Whole State,3,3/18/2020,-16,24,62,0,-26,9
20,Kansas,The Whole State,3,3/19/2020,-23,14,94,-8,-30,12
20,Kansas,The Whole State,3,3/20/2020,-24,15,20,-9,-27,11
20,Kansas,The Whole State,4,3/21/2020,-38,6,35,-9,-15,9
20,Kansas,The Whole State,4,3/22/2020,-35,0,-33,-17,-24,9
20,Kansas,The Whole State,4,3/23/2020,-28,4,30,-16,-31,13
20,Kansas,The Whole State,4,3/24/2020,-36,-7,46,-16,-38,17
20,Kansas,The Whole State,4,3/25/2020,-34,-4,117,-12,-39,15
20,Kansas,The Whole State,4,3/26/2020,-40,-14,81,-19,-42,18
20,Kansas,The Whole State,4,3/27/2020,-37,-13,62,-21,-38,15
20,Kansas,The Whole State,5,3/28/2020,-45,-12,50,-26,-25,12
20,Kansas,The Whole State,5,3/29/2020,-36,-14,72,-20,-30,9
20,Kansas,The Whole State,5,3/30/2020,-41,-19,42,-26,-42,17
20,Kansas,The Whole State,5,3/31/2020,-35,-12,84,-20,-45,17
20,Kansas,The Whole State,5,4/1/2020,-33,-5,84,-18,-44,16
20,Kansas,The Whole State,5,4/2/2020,-41,-12,38,-24,-46,19
20,Kansas,The Whole State,5,4/3/2020,-42,-14,-15,-28,-43,19
20,Kansas,The Whole State,6,4/4/2020,-50,-13,5,-30,-30,14
20,Kansas,The Whole State,6,4/5/2020,-43,-18,25,-30,-34,10
20,Kansas,The Whole State,6,4/6/2020,-40,-14,52,-26,-44,17
20,Kansas,The Whole State,6,4/7/2020,-35,-12,126,-20,-46,17
20,Kansas,The Whole State,6,4/8/2020,-33,-6,108,-17,-46,16
20,Kansas,The Whole State,6,4/9/2020,-38,-11,57,-24,-47,19
20,Kansas,The Whole State,6,4/10/2020,-33,-9,74,-23,-47,17
20,Kansas,The Whole State,7,4/11/2020,-41,-3,97,-23,-31,11
21,Kentucky,The Whole State,1,2/29/2020,17,13,36,13,3,-2
21,Kentucky,The Whole State,1,3/1/2020,18,16,101,13,3,-2
21,Kentucky,The Whole State,1,3/2/2020,8,6,-7,-1,2,1
21,Kentucky,The Whole State,1,3/3/2020,16,16,35,6,3,-1
21,Kentucky,The Whole State,1,3/4/2020,13,13,49,6,2,-1
21,Kentucky,The Whole State,1,3/5/2020,12,12,49,5,2,-2
21,Kentucky,The Whole State,1,3/6/2020,5,5,12,2,1,0
21,Kentucky,The Whole State,2,3/7/2020,15,16,85,15,4,-2
21,Kentucky,The Whole State,2,3/8/2020,13,13,136,11,1,-2
21,Kentucky,The Whole State,2,3/9/2020,8,11,39,2,1,0
21,Kentucky,The Whole State,2,3/10/2020,6,10,14,1,0,1
21,Kentucky,The Whole State,2,3/11/2020,9,17,42,3,0,0
21,Kentucky,The Whole State,2,3/12/2020,2,21,13,-1,-2,1
21,Kentucky,The Whole State,2,3/13/2020,3,27,39,-1,-4,2
21,Kentucky,The Whole State,3,3/14/2020,-8,16,-4,-1,-2,3
21,Kentucky,The Whole State,3,3/15/2020,-11,12,9,-3,-8,3
21,Kentucky,The Whole State,3,3/16/2020,-8,24,-1,-9,-14,7
21,Kentucky,The Whole State,3,3/17/2020,-19,17,33,-6,-19,8
21,Kentucky,The Whole State,3,3/18/2020,-24,13,-5,-11,-23,10
21,Kentucky,The Whole State,3,3/19/2020,-28,12,2,-16,-26,11
21,Kentucky,The Whole State,3,3/20/2020,-29,7,51,-19,-29,13
21,Kentucky,The Whole State,4,3/21/2020,-38,2,17,-16,-22,9
21,Kentucky,The Whole State,4,3/22/2020,-40,-9,17,-28,-29,9
21,Kentucky,The Whole State,4,3/23/2020,-30,-3,20,-26,-34,14
21,Kentucky,The Whole State,4,3/24/2020,-39,-11,1,-25,-38,16
21,Kentucky,The Whole State,4,3/25/2020,-33,-5,69,-23,-40,15
21,Kentucky,The Whole State,4,3/26/2020,-33,-6,84,-27,-41,15
21,Kentucky,The Whole State,4,3/27/2020,-36,-9,65,-32,-42,18
21,Kentucky,The Whole State,5,3/28/2020,-38,-6,100,-28,-29,9
21,Kentucky,The Whole State,5,3/29/2020,-37,-11,68,-34,-34,9
21,Kentucky,The Whole State,5,3/30/2020,-33,-10,32,-31,-43,16
21,Kentucky,The Whole State,5,3/31/2020,-37,-11,-10,-29,-45,18
21,Kentucky,The Whole State,5,4/1/2020,-32,-1,13,-27,-46,17
21,Kentucky,The Whole State,5,4/2/2020,-33,-3,42,-30,-46,17
21,Kentucky,The Whole State,5,4/3/2020,-32,2,68,-32,-46,18
21,Kentucky,The Whole State,6,4/4/2020,-39,1,90,-30,-32,10
21,Kentucky,The Whole State,6,4/5/2020,-39,-5,57,-37,-36,9
21,Kentucky,The Whole State,6,4/6/2020,-33,-4,37,-33,-46,17
21,Kentucky,The Whole State,6,4/7/2020,-33,-3,55,-28,-47,16
21,Kentucky,The Whole State,6,4/8/2020,-34,-3,47,-30,-48,17
21,Kentucky,The Whole State,6,4/9/2020,-35,-3,21,-34,-48,18
21,Kentucky,The Whole State,6,4/10/2020,-36,-4,29,-39,-52,21
21,Kentucky,The Whole State,7,4/11/2020,-39,3,60,-36,-33,10
22,Louisiana,The Whole State,1,2/29/2020,12,8,32,13,3,-2
22,Louisiana,The Whole State,1,3/1/2020,16,12,31,15,3,-2
22,Louisiana,The Whole State,1,3/2/2020,12,7,20,8,5,-1
22,Louisiana,The Whole State,1,3/3/2020,16,15,18,6,3,-2
22,Louisiana,The Whole State,1,3/4/2020,7,4,-1,5,1,1
22,Louisiana,The Whole State,1,3/5/2020,12,11,15,8,2,-1
22,Louisiana,The Whole State,1,3/6/2020,8,7,30,9,3,-1
22,Louisiana,The Whole State,2,3/7/2020,11,8,32,13,3,-2
22,Louisiana,The Whole State,2,3/8/2020,15,13,62,16,2,-2
22,Louisiana,The Whole State,2,3/9/2020,8,7,27,8,3,0
22,Louisiana,The Whole State,2,3/10/2020,11,12,20,5,1,0
22,Louisiana,The Whole State,2,3/11/2020,14,14,54,10,1,-2
22,Louisiana,The Whole State,2,3/12/2020,11,25,35,5,0,-1
22,Louisiana,The Whole State,2,3/13/2020,5,36,22,0,-1,0
22,Louisiana,The Whole State,3,3/14/2020,-4,21,9,-1,-1,2
22,Louisiana,The Whole State,3,3/15/2020,-5,16,23,0,-4,2
22,Louisiana,The Whole State,3,3/16/2020,-3,24,8,-7,-11,5
22,Louisiana,The Whole State,3,3/17/2020,-18,18,-3,-17,-20,9
22,Louisiana,The Whole State,3,3/18/2020,-20,12,11,-17,-24,9
22,Louisiana,The Whole State,3,3/19/2020,-25,15,-2,-24,-26,11
22,Louisiana,The Whole State,3,3/20/2020,-32,8,-16,-33,-29,15
22,Louisiana,The Whole State,4,3/21/2020,-42,-2,-38,-36,-24,12
22,Louisiana,The Whole State,4,3/22/2020,-40,-1,-20,-40,-28,10
22,Louisiana,The Whole State,4,3/23/2020,-35,-5,-21,-39,-34,15
22,Louisiana,The Whole State,4,3/24/2020,-43,-14,-19,-36,-42,18
22,Louisiana,The Whole State,4,3/25/2020,-39,-13,-6,-35,-43,17
22,Louisiana,The Whole State,4,3/26/2020,-39,-12,-14,-39,-43,18
22,Louisiana,The Whole State,4,3/27/2020,-42,-13,-20,-44,-43,20
22,Louisiana,The Whole State,5,3/28/2020,-47,-16,-38,-46,-33,14
22,Louisiana,The Whole State,5,3/29/2020,-45,-16,-18,-49,-35,11
22,Louisiana,The Whole State,5,3/30/2020,-40,-17,-23,-45,-42,17
22,Louisiana,The Whole State,5,3/31/2020,-37,-8,-25,-42,-45,18
22,Louisiana,The Whole State,5,4/1/2020,-32,-3,-5,-38,-45,17
22,Louisiana,The Whole State,5,4/2/2020,-38,-6,-20,-44,-45,19
22,Louisiana,The Whole State,5,4/3/2020,-39,-3,-19,-48,-45,20
22,Louisiana,The Whole State,6,4/4/2020,-50,-12,-47,-52,-36,16
22,Louisiana,The Whole State,6,4/5/2020,-46,-10,-19,-54,-37,12
22,Louisiana,The Whole State,6,4/6/2020,-40,-13,-19,-47,-43,18
22,Louisiana,The Whole State,6,4/7/2020,-41,-9,-19,-44,-45,18
22,Louisiana,The Whole State,6,4/8/2020,-39,-9,-9,-42,-46,17
22,Louisiana,The Whole State,6,4/9/2020,-38,-3,-15,-45,-46,18
22,Louisiana,The Whole State,6,4/10/2020,-44,-6,-19,-54,-58,24
22,Louisiana,The Whole State,7,4/11/2020,-45,-2,-35,-54,-36,14
23,Maine,The Whole State,1,2/29/2020,10,-1,1,15,1,-1
23,Maine,The Whole State,1,3/1/2020,19,12,19,26,6,-2
23,Maine,The Whole State,1,3/2/2020,7,5,6,9,3,0
23,Maine,The Whole State,1,3/3/2020,20,10,55,12,2,-2
23,Maine,The Whole State,1,3/4/2020,8,3,0,8,1,0
23,Maine,The Whole State,1,3/5/2020,9,7,26,8,4,-1
23,Maine,The Whole State,1,3/6/2020,5,0,6,5,2,0
23,Maine,The Whole State,2,3/7/2020,9,-1,-1,9,1,0
23,Maine,The Whole State,2,3/8/2020,18,11,58,32,7,-2
23,Maine,The Whole State,2,3/9/2020,8,7,50,8,2,0
23,Maine,The Whole State,2,3/10/2020,5,4,21,6,2,1
23,Maine,The Whole State,2,3/11/2020,10,11,24,5,1,0
23,Maine,The Whole State,2,3/12/2020,9,28,18,4,3,0
23,Maine,The Whole State,2,3/13/2020,-4,17,-19,-9,-3,4
23,Maine,The Whole State,3,3/14/2020,-1,19,18,-6,-1,2
23,Maine,The Whole State,3,3/15/2020,0,26,39,0,2,2
23,Maine,The Whole State,3,3/16/2020,-7,24,14,-11,-14,6
23,Maine,The Whole State,3,3/17/2020,-24,7,-19,-18,-23,11
23,Maine,The Whole State,3,3/18/2020,-25,9,43,-18,-28,11
23,Maine,The Whole State,3,3/19/2020,-35,0,-9,-30,-31,14
23,Maine,The Whole State,3,3/20/2020,-38,-4,-1,-36,-34,17
23,Maine,The Whole State,4,3/21/2020,-41,-9,36,-37,-24,10
23,Maine,The Whole State,4,3/22/2020,-38,-8,52,-35,-24,8
23,Maine,The Whole State,4,3/23/2020,-37,-9,-7,-38,-36,15
23,Maine,The Whole State,4,3/24/2020,-43,-17,-2,-40,-42,18
23,Maine,The Whole State,4,3/25/2020,-40,-10,13,-42,-41,17
23,Maine,The Whole State,4,3/26/2020,-40,-10,46,-42,-41,17
23,Maine,The Whole State,4,3/27/2020,-44,-16,18,-51,-42,19
23,Maine,The Whole State,5,3/28/2020,-46,-17,41,-48,-31,11
23,Maine,The Whole State,5,3/29/2020,-50,-22,-24,-56,-31,10
23,Maine,The Whole State,5,3/30/2020,-46,-23,-29,-52,-44,18
23,Maine,The Whole State,5,3/31/2020,-38,-11,21,-41,-44,17
23,Maine,The Whole State,5,4/1/2020,-33,1,-4,-45,-44,17
23,Maine,The Whole State,5,4/2/2020,-56,-27,-42,-56,-47,22
23,Maine,The Whole State,5,4/3/2020,-53,-22,-40,-59,-47,23
23,Maine,The Whole State,6,4/4/2020,-54,-24,13,-60,-34,14
23,Maine,The Whole State,6,4/5/2020,-50,-23,20,-59,-34,10
23,Maine,The Whole State,6,4/6/2020,-42,-17,40,-51,-45,17
23,Maine,The Whole State,6,4/7/2020,-43,-18,37,-47,-47,18
23,Maine,The Whole State,6,4/8/2020,-41,-15,28,-48,-47,18
23,Maine,The Whole State,6,4/9/2020,-51,-22,-25,-56,-48,19
23,Maine,The Whole State,6,4/10/2020,-47,-22,-30,-58,-56,18
23,Maine,The Whole State,7,4/11/2020,-43,-2,-16,-55,-33,10
24,Maryland,The Whole State,1,2/29/2020,5,3,-3,0,4,-1
24,Maryland,The Whole State,1,3/1/2020,8,6,31,2,3,-1
24,Maryland,The Whole State,1,3/2/2020,4,2,21,-1,4,0
24,Maryland,The Whole State,1,3/3/2020,7,6,24,1,4,-1
24,Maryland,The Whole State,1,3/4/2020,7,5,48,3,3,-1
24,Maryland,The Whole State,1,3/5/2020,6,4,29,1,3,-1
24,Maryland,The Whole State,1,3/6/2020,1,0,3,-3,2,1
24,Maryland,The Whole State,2,3/7/2020,6,6,34,4,4,-1
24,Maryland,The Whole State,2,3/8/2020,7,6,100,5,2,-1
24,Maryland,The Whole State,2,3/9/2020,6,5,84,-1,3,0
24,Maryland,The Whole State,2,3/10/2020,5,5,37,-2,2,0
24,Maryland,The Whole State,2,3/11/2020,4,6,27,-2,1,0
24,Maryland,The Whole State,2,3/12/2020,8,19,33,-7,-1,1
24,Maryland,The Whole State,2,3/13/2020,1,19,39,-13,-4,3
24,Maryland,The Whole State,3,3/14/2020,-7,11,66,-11,-2,3
24,Maryland,The Whole State,3,3/15/2020,-13,2,20,-19,-11,5
24,Maryland,The Whole State,3,3/16/2020,-7,16,12,-28,-24,10
24,Maryland,The Whole State,3,3/17/2020,-20,4,52,-33,-32,14
24,Maryland,The Whole State,3,3/18/2020,-23,0,39,-37,-37,16
24,Maryland,The Whole State,3,3/19/2020,-24,1,42,-41,-39,17
24,Maryland,The Whole State,3,3/20/2020,-27,1,54,-42,-39,18
24,Maryland,The Whole State,4,3/21/2020,-36,-4,34,-38,-25,12
24,Maryland,The Whole State,4,3/22/2020,-40,-15,33,-45,-33,11
24,Maryland,The Whole State,4,3/23/2020,-35,-15,-45,-56,-46,22
24,Maryland,The Whole State,4,3/24/2020,-38,-17,31,-51,-49,21
24,Maryland,The Whole State,4,3/25/2020,-44,-25,-43,-58,-52,24
24,Maryland,The Whole State,4,3/26/2020,-36,-16,53,-52,-51,22
24,Maryland,The Whole State,4,3/27/2020,-39,-19,41,-51,-49,23
24,Maryland,The Whole State,5,3/28/2020,-48,-26,-28,-53,-36,16
24,Maryland,The Whole State,5,3/29/2020,-45,-25,29,-51,-39,13
24,Maryland,The Whole State,5,3/30/2020,-26,-3,28,-52,-50,20
24,Maryland,The Whole State,5,3/31/2020,-48,-29,-26,-60,-55,25
24,Maryland,The Whole State,5,4/1/2020,-43,-22,-14,-56,-56,25
24,Maryland,The Whole State,5,4/2/2020,-42,-21,0,-56,-56,25
24,Maryland,The Whole State,5,4/3/2020,-41,-19,-1,-54,-54,26
24,Maryland,The Whole State,6,4/4/2020,-47,-22,1,-50,-39,16
24,Maryland,The Whole State,6,4/5/2020,-47,-25,35,-53,-42,14
24,Maryland,The Whole State,6,4/6/2020,-40,-22,20,-55,-55,23
24,Maryland,The Whole State,6,4/7/2020,-41,-21,7,-57,-56,25
24,Maryland,The Whole State,6,4/8/2020,-40,-20,34,-55,-57,24
24,Maryland,The Whole State,6,4/9/2020,-42,-21,-12,-58,-58,26
24,Maryland,The Whole State,6,4/10/2020,-43,-21,-27,-60,-59,28
24,Maryland,The Whole State,7,4/11/2020,-43,-14,24,-49,-39,15
25,Massachusetts,The Whole State,1,2/29/2020,9,0,26,11,2,-1
25,Massachusetts,The Whole State,1,3/1/2020,10,4,-1,11,3,-1
25,Massachusetts,The Whole State,1,3/2/2020,7,5,21,2,3,0
25,Massachusetts,The Whole State,1,3/3/2020,11,6,49,4,1,-1
25,Massachusetts,The Whole State,1,3/4/2020,4,3,5,0,2,0
25,Massachusetts,The Whole State,1,3/5/2020,7,7,30,1,4,-1
25,Massachusetts,The Whole State,1,3/6/2020,2,2,1,-1,3,1
25,Massachusetts,The Whole State,2,3/7/2020,7,3,24,0,1,-1
25,Massachusetts,The Whole State,2,3/8/2020,9,5,47,0,2,0
25,Massachusetts,The Whole State,2,3/9/2020,10,7,102,-3,1,0
25,Massachusetts,The Whole State,2,3/10/2020,5,7,33,-7,0,1
25,Massachusetts,The Whole State,2,3/11/2020,5,13,25,-10,-3,1
25,Massachusetts,The Whole State,2,3/12/2020,5,32,14,-17,-5,3
25,Massachusetts,The Whole State,2,3/13/2020,-5,30,-16,-26,-14,8
25,Massachusetts,The Whole State,3,3/14/2020,-11,16,61,-19,-4,4
25,Massachusetts,The Whole State,3,3/15/2020,-15,5,43,-26,-8,5
25,Massachusetts,The Whole State,3,3/16/2020,-12,16,8,-41,-30,12
25,Massachusetts,The Whole State,3,3/17/2020,-32,0,-19,-50,-39,17
25,Massachusetts,The Whole State,3,3/18/2020,-31,1,53,-50,-42,17
25,Massachusetts,The Whole State,3,3/19/2020,-39,-3,-36,-59,-44,21
25,Massachusetts,The Whole State,3,3/20/2020,-34,11,20,-56,-44,20
25,Massachusetts,The Whole State,4,3/21/2020,-42,-5,71,-50,-30,12
25,Massachusetts,The Whole State,4,3/22/2020,-46,-19,22,-59,-33,12
25,Massachusetts,The Whole State,4,3/23/2020,-40,-12,-33,-66,-50,21
25,Massachusetts,The Whole State,4,3/24/2020,-49,-21,-2,-68,-55,24
25,Massachusetts,The Whole State,4,3/25/2020,-52,-25,-21,-70,-57,26
25,Massachusetts,The Whole State,4,3/26/2020,-47,-17,42,-68,-56,25
25,Massachusetts,The Whole State,4,3/27/2020,-48,-19,46,-67,-55,26
25,Massachusetts,The Whole State,5,3/28/2020,-52,-23,57,-63,-41,15
25,Massachusetts,The Whole State,5,3/29/2020,-59,-36,-56,-73,-42,16
25,Massachusetts,The Whole State,5,3/30/2020,-49,-25,-28,-72,-58,24
25,Massachusetts,The Whole State,5,3/31/2020,-46,-20,11,-69,-58,25
25,Massachusetts,The Whole State,5,4/1/2020,-46,-16,-2,-69,-59,25
25,Massachusetts,The Whole State,5,4/2/2020,-50,-17,-30,-73,-59,27
25,Massachusetts,The Whole State,5,4/3/2020,-54,-22,-54,-74,-59,30
25,Massachusetts,The Whole State,6,4/4/2020,-53,-19,29,-64,-43,16
25,Massachusetts,The Whole State,6,4/5/2020,-53,-27,25,-68,-42,14
25,Massachusetts,The Whole State,6,4/6/2020,-44,-19,51,-69,-59,23
25,Massachusetts,The Whole State,6,4/7/2020,-46,-21,41,-70,-60,25
25,Massachusetts,The Whole State,6,4/8/2020,-51,-22,-13,-73,-61,26
25,Massachusetts,The Whole State,6,4/9/2020,-54,-25,-42,-75,-61,28
25,Massachusetts,The Whole State,6,4/10/2020,-50,-16,-25,-73,-61,29
25,Massachusetts,The Whole State,7,4/11/2020,-49,-12,33,-64,-44,16
26,Michigan,The Whole State,1,2/29/2020,13,6,23,28,6,-2
26,Michigan,The Whole State,1,3/1/2020,17,10,57,23,5,-2
26,Michigan,The Whole State,1,3/2/2020,9,4,28,5,2,-1
26,Michigan,The Whole State,1,3/3/2020,12,7,14,8,1,-1
26,Michigan,The Whole State,1,3/4/2020,11,5,22,9,1,-1
26,Michigan,The Whole State,1,3/5/2020,10,4,20,9,1,-1
26,Michigan,The Whole State,1,3/6/2020,2,-5,0,7,0,1
26,Michigan,The Whole State,2,3/7/2020,14,8,61,14,8,-2
26,Michigan,The Whole State,2,3/8/2020,17,11,155,14,5,-2
26,Michigan,The Whole State,2,3/9/2020,6,4,31,3,2,0
26,Michigan,The Whole State,2,3/10/2020,11,5,48,5,-1,0
26,Michigan,The Whole State,2,3/11/2020,7,14,14,4,1,0
26,Michigan,The Whole State,2,3/12/2020,7,28,28,2,-1,1
26,Michigan,The Whole State,2,3/13/2020,-5,29,8,-3,-7,4
26,Michigan,The Whole State,3,3/14/2020,-13,13,16,-5,2,4
26,Michigan,The Whole State,3,3/15/2020,-11,10,87,-8,-4,3
26,Michigan,The Whole State,3,3/16/2020,-17,24,13,-17,-21,9
26,Michigan,The Whole State,3,3/17/2020,-29,10,45,-19,-28,11
26,Michigan,The Whole State,3,3/18/2020,-33,4,10,-24,-31,13
26,Michigan,The Whole State,3,3/19/2020,-34,9,9,-30,-34,15
26,Michigan,The Whole State,3,3/20/2020,-41,2,-2,-32,-37,18
26,Michigan,The Whole State,4,3/21/2020,-46,-5,33,-32,-26,11
26,Michigan,The Whole State,4,3/22/2020,-47,-15,48,-41,-31,9
26,Michigan,The Whole State,4,3/23/2020,-34,12,-1,-40,-43,17
26,Michigan,The Whole State,4,3/24/2020,-59,-29,3,-50,-57,25
26,Michigan,The Whole State,4,3/25/2020,-53,-22,66,-46,-58,23
26,Michigan,The Whole State,4,3/26/2020,-56,-25,12,-51,-59,25
26,Michigan,The Whole State,4,3/27/2020,-58,-26,22,-52,-58,27
26,Michigan,The Whole State,5,3/28/2020,-63,-29,-22,-56,-44,17
26,Michigan,The Whole State,5,3/29/2020,-58,-28,15,-55,-43,12
26,Michigan,The Whole State,5,3/30/2020,-54,-24,-10,-55,-60,24
26,Michigan,The Whole State,5,3/31/2020,-53,-22,-3,-52,-61,25
26,Michigan,The Whole State,5,4/1/2020,-50,-17,21,-49,-61,25
26,Michigan,The Whole State,5,4/2/2020,-49,-16,99,-48,-61,24
26,Michigan,The Whole State,5,4/3/2020,-52,-18,68,-49,-61,26
26,Michigan,The Whole State,6,4/4/2020,-60,-26,2,-54,-45,17
26,Michigan,The Whole State,6,4/5/2020,-55,-24,92,-53,-44,11
26,Michigan,The Whole State,6,4/6/2020,-51,-22,48,-53,-61,24
26,Michigan,The Whole State,6,4/7/2020,-54,-23,23,-54,-63,25
26,Michigan,The Whole State,6,4/8/2020,-49,-17,76,-48,-62,24
26,Michigan,The Whole State,6,4/9/2020,-53,-18,-11,-56,-63,26
26,Michigan,The Whole State,6,4/10/2020,-57,-21,-15,-58,-65,30
26,Michigan,The Whole State,7,4/11/2020,-58,-15,59,-51,-45,16
27,Minnesota,The Whole State,1,2/29/2020,8,6,5,6,5,-1
27,Minnesota,The Whole State,1,3/1/2020,15,11,40,6,4,-2
27,Minnesota,The Whole State,1,3/2/2020,6,4,-1,2,3,0
27,Minnesota,The Whole State,1,3/3/2020,10,7,20,3,1,0
27,Minnesota,The Whole State,1,3/4/2020,7,5,5,4,2,-1
27,Minnesota,The Whole State,1,3/5/2020,1,1,-15,-1,1,0
27,Minnesota,The Whole State,1,3/6/2020,6,6,6,3,-1,0
27,Minnesota,The Whole State,2,3/7/2020,7,9,21,7,3,-1
27,Minnesota,The Whole State,2,3/8/2020,13,12,93,7,2,-2
27,Minnesota,The Whole State,2,3/9/2020,4,3,-1,-5,-2,1
27,Minnesota,The Whole State,2,3/10/2020,6,4,6,-1,-2,1
27,Minnesota,The Whole State,2,3/11/2020,7,7,11,-2,-3,1
27,Minnesota,The Whole State,2,3/12/2020,3,14,-10,-8,-4,2
27,Minnesota,The Whole State,2,3/13/2020,2,20,-2,-7,-6,3
27,Minnesota,The Whole State,3,3/14/2020,-7,15,-14,-10,-1,4
27,Minnesota,The Whole State,3,3/15/2020,-5,19,31,-15,-4,3
27,Minnesota,The Whole State,3,3/16/2020,-5,20,-13,-27,-16,8
27,Minnesota,The Whole State,3,3/17/2020,-18,15,33,-26,-24,11
27,Minnesota,The Whole State,3,3/18/2020,-34,2,7,-35,-32,15
27,Minnesota,The Whole State,3,3/19/2020,-41,-6,-31,-45,-35,18
27,Minnesota,The Whole State,3,3/20/2020,-38,4,-3,-43,-36,19
27,Minnesota,The Whole State,4,3/21/2020,-49,-9,-5,-43,-25,14
27,Minnesota,The Whole State,4,3/22/2020,-48,-19,18,-50,-30,11
27,Minnesota,The Whole State,4,3/23/2020,-39,-11,35,-52,-39,17
27,Minnesota,The Whole State,4,3/24/2020,-41,-14,22,-50,-42,20
27,Minnesota,The Whole State,4,3/25/2020,-37,-8,-11,-53,-43,20
27,Minnesota,The Whole State,4,3/26/2020,-37,-5,55,-52,-43,20
27,Minnesota,The Whole State,4,3/27/2020,-40,-8,55,-51,-44,21
27,Minnesota,The Whole State,5,3/28/2020,-65,-38,-44,-64,-37,19
27,Minnesota,The Whole State,5,3/29/2020,-58,-35,-16,-64,-38,14
27,Minnesota,The Whole State,5,3/30/2020,-44,-21,98,-56,-49,20
27,Minnesota,The Whole State,5,3/31/2020,-42,-17,79,-52,-50,21
27,Minnesota,The Whole State,5,4/1/2020,-41,-15,49,-54,-50,22
27,Minnesota,The Whole State,5,4/2/2020,-46,-18,25,-58,-51,24
27,Minnesota,The Whole State,5,4/3/2020,-50,-22,-39,-61,-51,27
27,Minnesota,The Whole State,6,4/4/2020,-51,-15,12,-55,-35,16
27,Minnesota,The Whole State,6,4/5/2020,-46,-18,98,-58,-37,12
27,Minnesota,The Whole State,6,4/6/2020,-43,-18,35,-58,-50,21
27,Minnesota,The Whole State,6,4/7/2020,-41,-13,105,-54,-51,21
27,Minnesota,The Whole State,6,4/8/2020,-42,-14,31,-57,-51,22
27,Minnesota,The Whole State,6,4/9/2020,-45,-14,-14,-60,-52,24
27,Minnesota,The Whole State,6,4/10/2020,-41,-7,34,-57,-54,25
27,Minnesota,The Whole State,7,4/11/2020,-44,-2,50,-51,-36,14
28,Mississippi,The Whole State,1,2/29/2020,20,12,42,17,3,-4
28,Mississippi,The Whole State,1,3/1/2020,23,14,35,24,4,-2
28,Mississippi,The Whole State,1,3/2/2020,17,9,10,5,3,-1
28,Mississippi,The Whole State,1,3/3/2020,22,16,21,8,2,-2
28,Mississippi,The Whole State,1,3/4/2020,12,4,-6,4,-1,1
28,Mississippi,The Whole State,1,3/5/2020,16,10,21,10,2,-1
28,Mississippi,The Whole State,1,3/6/2020,10,5,24,11,0,-2
28,Mississippi,The Whole State,2,3/7/2020,14,10,41,23,3,-3
28,Mississippi,The Whole State,2,3/8/2020,16,9,45,22,2,-2
28,Mississippi,The Whole State,2,3/9/2020,12,8,24,8,-9,1
28,Mississippi,The Whole State,2,3/10/2020,16,11,39,8,-9,0
28,Mississippi,The Whole State,2,3/11/2020,15,10,36,12,-9,0
28,Mississippi,The Whole State,2,3/12/2020,14,24,45,12,-10,0
28,Mississippi,The Whole State,2,3/13/2020,5,21,23,9,-12,1
28,Mississippi,The Whole State,3,3/14/2020,3,21,41,10,0,-1
28,Mississippi,The Whole State,3,3/15/2020,2,17,32,10,-4,1
28,Mississippi,The Whole State,3,3/16/2020,4,25,24,4,-14,4
28,Mississippi,The Whole State,3,3/17/2020,-3,21,34,2,-18,6
28,Mississippi,The Whole State,3,3/18/2020,-5,17,32,0,-21,7
28,Mississippi,The Whole State,3,3/19/2020,-13,18,26,-3,-22,9
28,Mississippi,The Whole State,3,3/20/2020,-23,10,0,-12,-26,12
28,Mississippi,The Whole State,4,3/21/2020,-30,8,-1,-15,-18,9
28,Mississippi,The Whole State,4,3/22/2020,-36,-7,-6,-21,-27,9
28,Mississippi,The Whole State,4,3/23/2020,-26,0,4,-19,-29,12
28,Mississippi,The Whole State,4,3/24/2020,-28,-4,9,-13,-32,14
28,Mississippi,The Whole State,4,3/25/2020,-24,-5,26,-13,-34,13
28,Mississippi,The Whole State,4,3/26/2020,-26,-6,31,-17,-34,13
28,Mississippi,The Whole State,4,3/27/2020,-29,-9,21,-23,-35,14
28,Mississippi,The Whole State,5,3/28/2020,-34,-9,14,-25,-25,9
28,Mississippi,The Whole State,5,3/29/2020,-32,-7,27,-29,-30,9
28,Mississippi,The Whole State,5,3/30/2020,-26,-6,4,-23,-34,13
28,Mississippi,The Whole State,5,3/31/2020,-26,-3,-6,-21,-36,15
28,Mississippi,The Whole State,5,4/1/2020,-15,11,17,-17,-37,13
28,Mississippi,The Whole State,5,4/2/2020,-21,12,10,-21,-37,14
28,Mississippi,The Whole State,5,4/3/2020,-28,7,-6,-29,-39,16
28,Mississippi,The Whole State,6,4/4/2020,-47,-13,-22,-37,-31,13
28,Mississippi,The Whole State,6,4/5/2020,-43,-14,-8,-37,-35,11
28,Mississippi,The Whole State,6,4/6/2020,-32,-8,-8,-30,-40,15
28,Mississippi,The Whole State,6,4/7/2020,-35,-10,-16,-26,-42,17
28,Mississippi,The Whole State,6,4/8/2020,-31,-6,-4,-26,-42,16
28,Mississippi,The Whole State,6,4/9/2020,-30,-4,-2,-27,-42,17
28,Mississippi,The Whole State,6,4/10/2020,-32,-5,-9,-36,-50,20
